Natureza,Mes,Ano,Regiao,Ocorrencias
ROUBO - OUTROS,Out,2020,Presidente Prudente,18
ROUBO - OUTROS,Nov,2020,Presidente Prudente,19
ROUBO - OUTROS,Dez,2020,Presidente Prudente,25
ROUBO DE VEÍCULO,Jan,2020,Presidente Prudente,2
ROUBO DE VEÍCULO,Fev,2020,Presidente Prudente,5
ROUBO DE VEÍCULO,Mar,2020,Presidente Prudente,3
ROUBO DE VEÍCULO,Abr,2020,Presidente Prudente,5
ROUBO DE VEÍCULO,Mai,2020,Presidente Prudente,1
ROUBO DE VEÍCULO,Jun,2020,Presidente Prudente,1
ROUBO DE VEÍCULO,Jul,2020,Presidente Prudente,1
ROUBO DE VEÍCULO,Ago,2020,Presidente Prudente,3
ROUBO DE VEÍCULO,Set,2020,Presidente Prudente,0
ROUBO DE VEÍCULO,Out,2020,Presidente Prudente,2
ROUBO DE VEÍCULO,Nov,2020,Presidente Prudente,0
ROUBO DE VEÍCULO,Dez,2020,Presidente Prudente,2
ROUBO A BANCO,Jan,2020,Presidente Prudente,0
ROUBO A BANCO,Fev,2020,Presidente Prudente,0
ROUBO A BANCO,Mar,2020,Presidente Prudente,0
ROUBO A BANCO,Abr,2020,Presidente Prudente,0
ROUBO A BANCO,Mai,2020,Presidente Prudente,0
ROUBO A BANCO,Jun,2020,Presidente Prudente,0
ROUBO A BANCO,Jul,2020,Presidente Prudente,0
ROUBO A BANCO,Ago,2020,Presidente Prudente,0
ROUBO A BANCO,Set,2020,Presidente Prudente,0
ROUBO A BANCO,Out,2020,Presidente Prudente,0
ROUBO A BANCO,Nov,2020,Presidente Prudente,0
ROUBO A BANCO,Dez,2020,Presidente Prudente,0
ROUBO DE CARGA,Jan,2020,Presidente Prudente,0
ROUBO DE CARGA,Fev,2020,Presidente Prudente,0
ROUBO DE CARGA,Mar,2020,Presidente Prudente,2
ROUBO DE CARGA,Abr,2020,Presidente Prudente,1
ROUBO DE CARGA,Mai,2020,Presidente Prudente,0
ROUBO DE CARGA,Jun,2020,Presidente Prudente,0
ROUBO DE CARGA,Jul,2020,Presidente Prudente,3
ROUBO DE CARGA,Ago,2020,Presidente Prudente,1
ROUBO DE CARGA,Set,2020,Presidente Prudente,6
ROUBO DE CARGA,Out,2020,Presidente Prudente,0
ROUBO DE CARGA,Nov,2020,Presidente Prudente,2
ROUBO DE CARGA,Dez,2020,Presidente Prudente,2
FURTO - OUTROS,Jan,2020,Presidente Prudente,691
FURTO - OUTROS,Fev,2020,Presidente Prudente,629
FURTO - OUTROS,Mar,2020,Presidente Prudente,535
FURTO - OUTROS,Abr,2020,Presidente Prudente,391
FURTO - OUTROS,Mai,2020,Presidente Prudente,402
FURTO - OUTROS,Jun,2020,Presidente Prudente,525
FURTO - OUTROS,Jul,2020,Presidente Prudente,464
FURTO - OUTROS,Ago,2020,Presidente Prudente,403
FURTO - OUTROS,Set,2020,Presidente Prudente,465
FURTO - OUTROS,Out,2020,Presidente Prudente,481
FURTO - OUTROS,Nov,2020,Presidente Prudente,541
FURTO - OUTROS,Dez,2020,Presidente Prudente,574
FURTO DE VEÍCULO,Jan,2020,Presidente Prudente,34
FURTO DE VEÍCULO,Fev,2020,Presidente Prudente,28
FURTO DE VEÍCULO,Mar,2020,Presidente Prudente,27
FURTO DE VEÍCULO,Abr,2020,Presidente Prudente,23
FURTO DE VEÍCULO,Mai,2020,Presidente Prudente,16
FURTO DE VEÍCULO,Jun,2020,Presidente Prudente,30
FURTO DE VEÍCULO,Jul,2020,Presidente Prudente,18
FURTO DE VEÍCULO,Ago,2020,Presidente Prudente,23
FURTO DE VEÍCULO,Set,2020,Presidente Prudente,33
FURTO DE VEÍCULO,Out,2020,Presidente Prudente,24
FURTO DE VEÍCULO,Nov,2020,Presidente Prudente,29
FURTO DE VEÍCULO,Dez,2020,Presidente Prudente,31
HOMICÍDIO DOLOSO (2),Jan,2021,Ribeirão Preto,16
HOMICÍDIO DOLOSO (2),Fev,2021,Ribeirão Preto,16
HOMICÍDIO DOLOSO (2),Mar,2021,Ribeirão Preto,22
HOMICÍDIO DOLOSO (2),Abr,2021,Ribeirão Preto,20
HOMICÍDIO DOLOSO (2),Mai,2021,Ribeirão Preto,25
HOMICÍDIO DOLOSO (2),Jun,2021,Ribeirão Preto,22
HOMICÍDIO DOLOSO (2),Jul,2021,Ribeirão Preto,17
HOMICÍDIO DOLOSO (2),Ago,2021,Ribeirão Preto,24
HOMICÍDIO DOLOSO (2),Set,2021,Ribeirão Preto,20
HOMICÍDIO DOLOSO (2),Out,2021,Ribeirão Preto,15
HOMICÍDIO DOLOSO (2),Nov,2021,Ribeirão Preto,28
HOMICÍDIO DOLOSO (2),Dez,2021,Ribeirão Preto,21
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jan,2021,Ribeirão Preto,17
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Fev,2021,Ribeirão Preto,18
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mar,2021,Ribeirão Preto,22
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Abr,2021,Ribeirão Preto,20
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mai,2021,Ribeirão Preto,27
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jun,2021,Ribeirão Preto,22
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jul,2021,Ribeirão Preto,17
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Ago,2021,Ribeirão Preto,25
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Set,2021,Ribeirão Preto,20
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Out,2021,Ribeirão Preto,15
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Nov,2021,Ribeirão Preto,28
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Dez,2021,Ribeirão Preto,21
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jan,2021,Ribeirão Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Fev,2021,Ribeirão Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mar,2021,Ribeirão Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Abr,2021,Ribeirão Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mai,2021,Ribeirão Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jun,2021,Ribeirão Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jul,2021,Ribeirão Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Ago,2021,Ribeirão Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Set,2021,Ribeirão Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Out,2021,Ribeirão Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nov,2021,Ribeirão Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Dez,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jan,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Fev,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mar,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Abr,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mai,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jun,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jul,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Ago,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Set,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Out,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nov,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Dez,2021,Ribeirão Preto,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jan,2021,Ribeirão Preto,21
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Fev,2021,Ribeirão Preto,28
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Mar,2021,Ribeirão Preto,27
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Abr,2021,Ribeirão Preto,29
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Mai,2021,Ribeirão Preto,47
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jun,2021,Ribeirão Preto,28
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jul,2021,Ribeirão Preto,38
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Ago,2021,Ribeirão Preto,41
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Set,2021,Ribeirão Preto,34
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Out,2021,Ribeirão Preto,30
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Nov,2021,Ribeirão Preto,27
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Dez,2021,Ribeirão Preto,31
HOMICÍDIO CULPOSO OUTROS,Jan,2021,Ribeirão Preto,0
HOMICÍDIO CULPOSO OUTROS,Fev,2021,Ribeirão Preto,1
HOMICÍDIO CULPOSO OUTROS,Mar,2021,Ribeirão Preto,5
HOMICÍDIO CULPOSO OUTROS,Abr,2021,Ribeirão Preto,0
HOMICÍDIO CULPOSO OUTROS,Mai,2021,Ribeirão Preto,1
HOMICÍDIO CULPOSO OUTROS,Jun,2021,Ribeirão Preto,1
HOMICÍDIO CULPOSO OUTROS,Jul,2021,Ribeirão Preto,0
HOMICÍDIO CULPOSO OUTROS,Ago,2021,Ribeirão Preto,0
HOMICÍDIO CULPOSO OUTROS,Set,2021,Ribeirão Preto,2
HOMICÍDIO CULPOSO OUTROS,Out,2021,Ribeirão Preto,5
HOMICÍDIO CULPOSO OUTROS,Nov,2021,Ribeirão Preto,0
HOMICÍDIO CULPOSO OUTROS,Dez,2021,Ribeirão Preto,1
TENTATIVA DE HOMICÍDIO,Jan,2021,Ribeirão Preto,26
TENTATIVA DE HOMICÍDIO,Fev,2021,Ribeirão Preto,25
TENTATIVA DE HOMICÍDIO,Mar,2021,Ribeirão Preto,22
TENTATIVA DE HOMICÍDIO,Abr,2021,Ribeirão Preto,25
TENTATIVA DE HOMICÍDIO,Mai,2021,Ribeirão Preto,17
TENTATIVA DE HOMICÍDIO,Jun,2021,Ribeirão Preto,29
TENTATIVA DE HOMICÍDIO,Jul,2021,Ribeirão Preto,17
TENTATIVA DE HOMICÍDIO,Ago,2021,Ribeirão Preto,33
TENTATIVA DE HOMICÍDIO,Set,2021,Ribeirão Preto,23
TENTATIVA DE HOMICÍDIO,Out,2021,Ribeirão Preto,27
TENTATIVA DE HOMICÍDIO,Nov,2021,Ribeirão Preto,35
TENTATIVA DE HOMICÍDIO,Dez,2021,Ribeirão Preto,27
LESÃO CORPORAL SEGUIDA DE MORTE,Jan,2021,Ribeirão Preto,1
LESÃO CORPORAL SEGUIDA DE MORTE,Fev,2021,Ribeirão Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Mar,2021,Ribeirão Preto,2
LESÃO CORPORAL SEGUIDA DE MORTE,Abr,2021,Ribeirão Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Mai,2021,Ribeirão Preto,1
LESÃO CORPORAL SEGUIDA DE MORTE,Jun,2021,Ribeirão Preto,1
LESÃO CORPORAL SEGUIDA DE MORTE,Jul,2021,Ribeirão Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Ago,2021,Ribeirão Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Set,2021,Ribeirão Preto,1
LESÃO CORPORAL SEGUIDA DE MORTE,Out,2021,Ribeirão Preto,0
LESÃO CORPORAL SEGUIDA DE MORTE,Nov,2021,Ribeirão Preto,3
LESÃO CORPORAL SEGUIDA DE MORTE,Dez,2021,Ribeirão Preto,0
LESÃO CORPORAL DOLOSA,Jan,2021,Ribeirão Preto,995
LESÃO CORPORAL DOLOSA,Fev,2021,Ribeirão Preto,847
LESÃO CORPORAL DOLOSA,Mar,2021,Ribeirão Preto,881
LESÃO CORPORAL DOLOSA,Abr,2021,Ribeirão Preto,780
LESÃO CORPORAL DOLOSA,Mai,2021,Ribeirão Preto,808
LESÃO CORPORAL DOLOSA,Jun,2021,Ribeirão Preto,713
LESÃO CORPORAL DOLOSA,Jul,2021,Ribeirão Preto,714
LESÃO CORPORAL DOLOSA,Ago,2021,Ribeirão Preto,883
LESÃO CORPORAL DOLOSA,Set,2021,Ribeirão Preto,1.084
LESÃO CORPORAL DOLOSA,Out,2021,Ribeirão Preto,892
LESÃO CORPORAL DOLOSA,Nov,2021,Ribeirão Preto,915
LESÃO CORPORAL DOLOSA,Dez,2021,Ribeirão Preto,1.037
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jan,2021,Ribeirão Preto,340
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Fev,2021,Ribeirão Preto,329
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mar,2021,Ribeirão Preto,352
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Abr,2021,Ribeirão Preto,342
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mai,2021,Ribeirão Preto,350
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jun,2021,Ribeirão Preto,312
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jul,2021,Ribeirão Preto,366
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Ago,2021,Ribeirão Preto,379
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Set,2021,Ribeirão Preto,403
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Out,2021,Ribeirão Preto,382
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Nov,2021,Ribeirão Preto,374
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Dez,2021,Ribeirão Preto,375
LESÃO CORPORAL CULPOSA - OUTRAS,Jan,2021,Ribeirão Preto,26
LESÃO CORPORAL CULPOSA - OUTRAS,Fev,2021,Ribeirão Preto,14
LESÃO CORPORAL CULPOSA - OUTRAS,Mar,2021,Ribeirão Preto,13
LESÃO CORPORAL CULPOSA - OUTRAS,Abr,2021,Ribeirão Preto,16
LESÃO CORPORAL CULPOSA - OUTRAS,Mai,2021,Ribeirão Preto,12
LESÃO CORPORAL CULPOSA - OUTRAS,Jun,2021,Ribeirão Preto,12
LESÃO CORPORAL CULPOSA - OUTRAS,Jul,2021,Ribeirão Preto,14
LESÃO CORPORAL CULPOSA - OUTRAS,Ago,2021,Ribeirão Preto,29
LESÃO CORPORAL CULPOSA - OUTRAS,Set,2021,Ribeirão Preto,28
LESÃO CORPORAL CULPOSA - OUTRAS,Out,2021,Ribeirão Preto,30
LESÃO CORPORAL CULPOSA - OUTRAS,Nov,2021,Ribeirão Preto,19
LESÃO CORPORAL CULPOSA - OUTRAS,Dez,2021,Ribeirão Preto,18
LATROCÍNIO,Jan,2021,Ribeirão Preto,3
LATROCÍNIO,Fev,2021,Ribeirão Preto,1
LATROCÍNIO,Mar,2021,Ribeirão Preto,2
LATROCÍNIO,Abr,2021,Ribeirão Preto,0
LATROCÍNIO,Mai,2021,Ribeirão Preto,3
LATROCÍNIO,Jun,2021,Ribeirão Preto,0
LATROCÍNIO,Jul,2021,Ribeirão Preto,1
LATROCÍNIO,Ago,2021,Ribeirão Preto,1
LATROCÍNIO,Set,2021,Ribeirão Preto,3
LATROCÍNIO,Out,2021,Ribeirão Preto,1
LATROCÍNIO,Nov,2021,Ribeirão Preto,1
LATROCÍNIO,Dez,2021,Ribeirão Preto,3
Nº DE VÍTIMAS EM LATROCÍNIO,Jan,2021,Ribeirão Preto,3
Nº DE VÍTIMAS EM LATROCÍNIO,Fev,2021,Ribeirão Preto,1
Nº DE VÍTIMAS EM LATROCÍNIO,Mar,2021,Ribeirão Preto,2
Nº DE VÍTIMAS EM LATROCÍNIO,Abr,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM LATROCÍNIO,Mai,2021,Ribeirão Preto,3
Nº DE VÍTIMAS EM LATROCÍNIO,Jun,2021,Ribeirão Preto,0
Nº DE VÍTIMAS EM LATROCÍNIO,Jul,2021,Ribeirão Preto,1
Nº DE VÍTIMAS EM LATROCÍNIO,Ago,2021,Ribeirão Preto,1
Nº DE VÍTIMAS EM LATROCÍNIO,Set,2021,Ribeirão Preto,3
Nº DE VÍTIMAS EM LATROCÍNIO,Out,2021,Ribeirão Preto,1
Nº DE VÍTIMAS EM LATROCÍNIO,Nov,2021,Ribeirão Preto,1
Nº DE VÍTIMAS EM LATROCÍNIO,Dez,2021,Ribeirão Preto,3
TOTAL DE ESTUPRO (4),Jan,2021,Ribeirão Preto,84
TOTAL DE ESTUPRO (4),Fev,2021,Ribeirão Preto,90
TOTAL DE ESTUPRO (4),Mar,2021,Ribeirão Preto,93
TOTAL DE ESTUPRO (4),Abr,2021,Ribeirão Preto,85
TOTAL DE ESTUPRO (4),Mai,2021,Ribeirão Preto,83
TOTAL DE ESTUPRO (4),Jun,2021,Ribeirão Preto,70
TOTAL DE ESTUPRO (4),Jul,2021,Ribeirão Preto,74
TOTAL DE ESTUPRO (4),Ago,2021,Ribeirão Preto,98
TOTAL DE ESTUPRO (4),Set,2021,Ribeirão Preto,101
TOTAL DE ESTUPRO (4),Out,2021,Ribeirão Preto,78
TOTAL DE ESTUPRO (4),Nov,2021,Ribeirão Preto,99
TOTAL DE ESTUPRO (4),Dez,2021,Ribeirão Preto,83
ESTUPRO,Jan,2021,Ribeirão Preto,19
ESTUPRO,Fev,2021,Ribeirão Preto,29
ESTUPRO,Mar,2021,Ribeirão Preto,22
ESTUPRO,Abr,2021,Ribeirão Preto,19
ESTUPRO,Mai,2021,Ribeirão Preto,18
ESTUPRO,Jun,2021,Ribeirão Preto,15
ESTUPRO,Jul,2021,Ribeirão Preto,16
ESTUPRO,Ago,2021,Ribeirão Preto,27
ESTUPRO,Set,2021,Ribeirão Preto,20
ESTUPRO,Out,2021,Ribeirão Preto,16
ESTUPRO,Nov,2021,Ribeirão Preto,31
ESTUPRO,Dez,2021,Ribeirão Preto,22
ESTUPRO DE VULNERÁVEL,Jan,2021,Ribeirão Preto,65
ESTUPRO DE VULNERÁVEL,Fev,2021,Ribeirão Preto,61
ESTUPRO DE VULNERÁVEL,Mar,2021,Ribeirão Preto,71
ESTUPRO DE VULNERÁVEL,Abr,2021,Ribeirão Preto,66
ESTUPRO DE VULNERÁVEL,Mai,2021,Ribeirão Preto,65
ESTUPRO DE VULNERÁVEL,Jun,2021,Ribeirão Preto,55
ESTUPRO DE VULNERÁVEL,Jul,2021,Ribeirão Preto,58
ESTUPRO DE VULNERÁVEL,Ago,2021,Ribeirão Preto,71
ESTUPRO DE VULNERÁVEL,Set,2021,Ribeirão Preto,81
ESTUPRO DE VULNERÁVEL,Out,2021,Ribeirão Preto,62
ESTUPRO DE VULNERÁVEL,Nov,2021,Ribeirão Preto,68
ESTUPRO DE VULNERÁVEL,Dez,2021,Ribeirão Preto,61
TOTAL DE ROUBO - OUTROS (1),Jan,2021,Ribeirão Preto,442
TOTAL DE ROUBO - OUTROS (1),Fev,2021,Ribeirão Preto,392
TOTAL DE ROUBO - OUTROS (1),Mar,2021,Ribeirão Preto,416
TOTAL DE ROUBO - OUTROS (1),Abr,2021,Ribeirão Preto,408
TOTAL DE ROUBO - OUTROS (1),Mai,2021,Ribeirão Preto,435
TOTAL DE ROUBO - OUTROS (1),Jun,2021,Ribeirão Preto,395
TOTAL DE ROUBO - OUTROS (1),Jul,2021,Ribeirão Preto,489
TOTAL DE ROUBO - OUTROS (1),Ago,2021,Ribeirão Preto,434
TOTAL DE ROUBO - OUTROS (1),Set,2021,Ribeirão Preto,530
TOTAL DE ROUBO - OUTROS (1),Out,2021,Ribeirão Preto,504
TOTAL DE ROUBO - OUTROS (1),Nov,2021,Ribeirão Preto,557
TOTAL DE ROUBO - OUTROS (1),Dez,2021,Ribeirão Preto,558
ROUBO - OUTROS,Jan,2021,Ribeirão Preto,422
ROUBO - OUTROS,Fev,2021,Ribeirão Preto,378
ROUBO - OUTROS,Mar,2021,Ribeirão Preto,403
ROUBO - OUTROS,Abr,2021,Ribeirão Preto,398
ROUBO - OUTROS,Mai,2021,Ribeirão Preto,418
ROUBO - OUTROS,Jun,2021,Ribeirão Preto,383
ROUBO - OUTROS,Jul,2021,Ribeirão Preto,468
ROUBO - OUTROS,Ago,2021,Ribeirão Preto,414
ROUBO - OUTROS,Set,2021,Ribeirão Preto,517
ROUBO - OUTROS,Out,2021,Ribeirão Preto,490
ROUBO - OUTROS,Nov,2021,Ribeirão Preto,541
ROUBO - OUTROS,Dez,2021,Ribeirão Preto,538
ROUBO DE VEÍCULO,Jan,2021,Ribeirão Preto,97
ROUBO DE VEÍCULO,Fev,2021,Ribeirão Preto,81
ROUBO DE VEÍCULO,Mar,2021,Ribeirão Preto,80
ROUBO DE VEÍCULO,Abr,2021,Ribeirão Preto,93
ROUBO DE VEÍCULO,Mai,2021,Ribeirão Preto,79
ROUBO DE VEÍCULO,Jun,2021,Ribeirão Preto,67
ROUBO DE VEÍCULO,Jul,2021,Ribeirão Preto,73
ROUBO DE VEÍCULO,Ago,2021,Ribeirão Preto,75
ROUBO DE VEÍCULO,Set,2021,Ribeirão Preto,72
ROUBO DE VEÍCULO,Out,2021,Ribeirão Preto,77
ROUBO DE VEÍCULO,Nov,2021,Ribeirão Preto,91
ROUBO DE VEÍCULO,Dez,2021,Ribeirão Preto,114
ROUBO A BANCO,Jan,2021,Ribeirão Preto,0
ROUBO A BANCO,Fev,2021,Ribeirão Preto,1
ROUBO A BANCO,Mar,2021,Ribeirão Preto,0
ROUBO A BANCO,Abr,2021,Ribeirão Preto,0
ROUBO A BANCO,Mai,2021,Ribeirão Preto,0
ROUBO A BANCO,Jun,2021,Ribeirão Preto,1
ROUBO A BANCO,Jul,2021,Ribeirão Preto,0
ROUBO A BANCO,Ago,2021,Ribeirão Preto,0
ROUBO A BANCO,Set,2021,Ribeirão Preto,0
ROUBO A BANCO,Out,2021,Ribeirão Preto,0
ROUBO A BANCO,Nov,2021,Ribeirão Preto,0
ROUBO A BANCO,Dez,2021,Ribeirão Preto,0
ROUBO DE CARGA,Jan,2021,Ribeirão Preto,20
ROUBO DE CARGA,Fev,2021,Ribeirão Preto,13
ROUBO DE CARGA,Mar,2021,Ribeirão Preto,13
ROUBO DE CARGA,Abr,2021,Ribeirão Preto,10
ROUBO DE CARGA,Mai,2021,Ribeirão Preto,17
ROUBO DE CARGA,Jun,2021,Ribeirão Preto,11
ROUBO DE CARGA,Jul,2021,Ribeirão Preto,21
ROUBO DE CARGA,Ago,2021,Ribeirão Preto,20
ROUBO DE CARGA,Set,2021,Ribeirão Preto,13
ROUBO DE CARGA,Out,2021,Ribeirão Preto,14
ROUBO DE CARGA,Nov,2021,Ribeirão Preto,16
ROUBO DE CARGA,Dez,2021,Ribeirão Preto,20
FURTO - OUTROS,Jan,2021,Ribeirão Preto,2.688
FURTO - OUTROS,Fev,2021,Ribeirão Preto,2.489
FURTO - OUTROS,Mar,2021,Ribeirão Preto,2.626
FURTO - OUTROS,Abr,2021,Ribeirão Preto,2.655
FURTO - OUTROS,Mai,2021,Ribeirão Preto,2.791
FURTO - OUTROS,Jun,2021,Ribeirão Preto,2.523
FURTO - OUTROS,Jul,2021,Ribeirão Preto,2.969
FURTO - OUTROS,Ago,2021,Ribeirão Preto,2.997
FURTO - OUTROS,Set,2021,Ribeirão Preto,3.051
FURTO - OUTROS,Out,2021,Ribeirão Preto,3.203
FURTO - OUTROS,Nov,2021,Ribeirão Preto,3.385
FURTO - OUTROS,Dez,2021,Ribeirão Preto,3.492
FURTO DE VEÍCULO,Jan,2021,Ribeirão Preto,328
FURTO DE VEÍCULO,Fev,2021,Ribeirão Preto,344
FURTO DE VEÍCULO,Mar,2021,Ribeirão Preto,352
FURTO DE VEÍCULO,Abr,2021,Ribeirão Preto,365
FURTO DE VEÍCULO,Mai,2021,Ribeirão Preto,318
FURTO DE VEÍCULO,Jun,2021,Ribeirão Preto,316
FURTO DE VEÍCULO,Jul,2021,Ribeirão Preto,375
FURTO DE VEÍCULO,Ago,2021,Ribeirão Preto,344
FURTO DE VEÍCULO,Set,2021,Ribeirão Preto,344
FURTO DE VEÍCULO,Out,2021,Ribeirão Preto,418
FURTO DE VEÍCULO,Nov,2021,Ribeirão Preto,467
FURTO DE VEÍCULO,Dez,2021,Ribeirão Preto,542
HOMICÍDIO DOLOSO (2),Jan,2020,Ribeirão Preto,14
HOMICÍDIO DOLOSO (2),Fev,2020,Ribeirão Preto,14
HOMICÍDIO DOLOSO (2),Mar,2020,Ribeirão Preto,12
HOMICÍDIO DOLOSO (2),Abr,2020,Ribeirão Preto,21
HOMICÍDIO DOLOSO (2),Mai,2020,Ribeirão Preto,18
HOMICÍDIO DOLOSO (2),Jun,2020,Ribeirão Preto,9
HOMICÍDIO DOLOSO (2),Jul,2020,Ribeirão Preto,20
HOMICÍDIO DOLOSO (2),Ago,2020,Ribeirão Preto,13
HOMICÍDIO DOLOSO (2),Set,2020,Ribeirão Preto,20
HOMICÍDIO DOLOSO (2),Out,2020,Ribeirão Preto,25
HOMICÍDIO DOLOSO (2),Nov,2020,Ribeirão Preto,11
HOMICÍDIO DOLOSO (2),Dez,2020,Ribeirão Preto,18
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jan,2020,Ribeirão Preto,14
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Fev,2020,Ribeirão Preto,14
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mar,2020,Ribeirão Preto,12
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Abr,2020,Ribeirão Preto,21
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mai,2020,Ribeirão Preto,21
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jun,2020,Ribeirão Preto,9
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jul,2020,Ribeirão Preto,20
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Ago,2020,Ribeirão Preto,13
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Set,2020,Ribeirão Preto,22
